mel77,mel80,mel65,mel72,mel63,mel52,mel87,mel76,birthplace
2.465340499640119e-06,7.980780641422743e-07,9.55608198684442e-06,0.0001091287560807,1.3554349699006982e-07,2.3906331763541298e-06,2.7918934291259984e-06,4.360600856012116e-05,iran
2.529605685743804e-05,1.5360193790868324e-05,2.0831893411511778e-05,1.3133280108858388e-05,4.856545909214176e-06,1.2297143445707433e-06,1.0557373733122682e-05,0.0001605136986419,brazil
2.5712313496417066e-05,1.614429790632718e-05,2.1319802028107244e-05,1.399613138556832e-05,5.438584145432214e-06,2.0757891882246046e-06,1.1214745771504975e-05,0.0001603080484671,brazil
1.67721545221664e-05,5.451729334909589e-05,2.301322971162069e-07,2.7178620066008124e-07,1.217230929625419e-05,3.31683345146672e-07,7.310251522283043e-06,2.402947595780715e-06,brazil
2.9784421779350546e-07,0.0001038125563558,0.0002726596656766,4.707859686991117e-05,1.515693165905808e-06,2.8830837303850654e-05,2.947082187888532e-05,4.361770898087615e-07,china
1.2642556528613482e-06,0.0001065427172862,0.0002726521004633,4.779338226645084e-05,2.409470036316599e-06,2.96223954980903e-05,3.036943057336815e-05,1.36794313774449e-06,china
1.80111991443976e-07,4.788230382946234e-07,6.693517599892717e-06,2.506947640250189e-05,1.429405619248462e-05,8.021282978447937e-06,3.62103183725375e-06,9.70320548876978e-07,china
3.023626764284908e-06,3.534433295071836e-06,5.7428324401147126e-05,1.4801211486530765e-06,3.977983508714505e-05,6.88786454143688e-06,2.158342741795526e-06,7.538948998615653e-06,jamaica
3.857625046700746e-06,4.247009440605832e-06,5.923238811721029e-05,2.4196958985330853e-06,4.005184951487896e-05,7.659403296275945e-06,3.1393954486182675e-06,8.316805584156326e-06,jamaica
1.3407899469346237e-06,3.4806250028439595e-06,1.4051294875112271e-05,8.142766466224759e-08,3.3814731712306965e-06,2.6090740203507005e-07,3.4428035090872323e-06,8.337830364217013e-07,jamaica
1.4290488786034168e-06,6.348379462138048e-05,1.6756628101618374e-06,1.8489544291990612e-06,9.016051347306132e-07,3.2491417787324697e-06,0.0003540019583139,2.3298114467351623e-06,romania
6.871002889541455e-06,6.99816121602548e-05,6.598006877756943e-06,6.305697022361073e-06,5.733605158250241e-06,7.86175477033764e-06,0.0003633038415307,7.42675740107366e-06,romania
4.752984140328338e-07,4.022978634804909e-07,1.913288313026275e-07,2.062430102791604e-06,3.154466452836693e-07,1.9236537615455961e-07,0.0001870903433272,8.45384882619029e-07,romania
4.473103613062204e-05,8.566265150589692e-06,7.563407691644521e-06,1.0408606321813694e-05,1.4558771928443653e-08,3.3148204130559705e-06,2.416217921457922e-07,6.252571879583754e-05,germany
4.585149916415122e-05,1.0089349456754672e-05,9.050202058196233e-06,1.1962394164108931e-05,1.5119383897252011e-06,4.8736649326905765e-06,1.840024092979336e-06,6.365219236658184e-05,germany
3.644520000105101e-06,1.8518844615248748e-05,1.2657403373160155e-10,6.03397775945828e-07,1.0100931291937624e-06,1.3619537852547947e-06,2.768143263002945e-07,7.034904223346658e-06,germany
1.6309680587929536e-06,3.501564266695292e-06,1.8385718333917666e-05,2.5335382389317045e-06,4.434643250788438e-08,9.539935963542816e-07,2.579831447629632e-07,8.814160423023639e-07,russia
1.657378046077955e-06,3.5076788829374805e-06,1.8396358560808965e-05,2.5441127885774145e-06,5.256066622353901e-08,9.71865728992059e-07,2.684069225675222e-07,8.942190360020271e-07,russia
2.5685524559481866e-07,5.907210342468072e-07,1.8155494724625875e-08,8.606881220093998e-09,2.670339437761003e-07,2.022807855310888e-06,7.682470023091104e-07,1.2210870450475258e-07,russia
1.9288568415561715e-06,2.2055511614826088e-06,2.7827135105320287e-06,2.7544901491470625e-06,2.7607460397423493e-06,1.7163515397836454e-05,4.7993915470269346e-08,7.229578404680496e-06,italy
2.057659142569066e-06,2.296309235310786e-06,2.855858330805429e-06,2.8970574992597387e-06,2.762902062841425e-06,1.744116446270142e-05,1.767138344686727e-07,7.627087138305399e-06,italy
1.5813440045620463e-06,1.6326524543544136e-06,2.931512541740278e-07,3.211271609241076e-05,2.4589825712616714e-06,6.573104445048547e-06,1.8223028412458402e-08,1.0459770753221908e-06,italy
8.800263212821925e-07,1.1767555360869145e-07,1.6843643400696358e-06,5.441589477457369e-08,6.622437456156899e-08,4.520664682428679e-08,1.6425944831095802e-06,3.7891162471308505e-08,yugoslavia
1.3153610641293031e-06,4.84619786608445e-07,2.043332939352024e-06,4.22856934909633e-07,4.3047016417859306e-07,4.635665580602379e-07,2.006431438404603e-06,3.769879430963485e-07,yugoslavia
1.3835729408617771e-08,1.7383965776825817e-07,1.1197345792372556e-08,9.218276474829031e-07,6.583477142919097e-08,7.1886023759442615e-09,4.6442319565176354e-08,2.0247226758166736e-06,yugoslavia
3.1779245676127555e-06,0.0003689567410766,0.0001231085656392,6.784861300360578e-05,0.0001041119361011,1.4018842061505997e-05,9.953723521922246e-05,3.1973005543877335e-05,germany
3.8125649349013847e-06,0.0003704789231113,0.0001230168109494,6.848128365822783e-05,0.0001034818579894,1.49333204886775e-05,0.0001002075735568,3.275080767737406e-05,germany
1.5270117240437754e-05,4.835532291437746e-06,1.9118040511303383e-05,1.7369087891601846e-05,0.0001477140999182,6.508093818035474e-07,3.212508056542704e-05,1.4882624285178171e-05,germany
9.096997461508746e-05,2.074464800147069e-05,5.108168197314471e-06,0.0001045397940034,1.91624371233088e-05,5.403918106167414e-06,4.094159931331688e-05,2.377996065136289e-06,romania
9.239233530770492e-05,2.1196421928642407e-05,5.739265548714805e-06,0.0001055001838673,2.0216389275068625e-05,5.616684277385452e-06,4.089354713912285e-05,2.827888992791338e-06,romania
4.9511277651644215e-06,2.836826760326581e-06,2.971588204141008e-06,1.0217493120742554e-06,6.256465432882178e-07,2.439255182455524e-07,8.041436453550257e-06,2.0989762664834703e-05,romania
1.3153756860818092e-07,1.8198057954519446e-05,2.101188984104841e-06,6.112454829513402e-08,2.2248883641899057e-05,6.618853143298735e-07,3.108936850960771e-05,5.584207133567113e-08,usa
9.221246837352176e-07,1.850103836477261e-05,2.958467505853363e-06,9.337082115731138e-07,2.417190489171548e-05,1.4440392028502002e-06,3.1889385701487465e-05,8.087809879935407e-07,usa
1.1502415635055872e-08,7.544871649948182e-08,3.315196169734515e-06,6.072067587850203e-09,1.3987102176657875e-06,2.7023626000876425e-07,9.712266122582836e-06,1.1721887544490906e-08,usa
1.5874504033165686e-05,1.2319148729264724e-05,6.600091648014378e-07,2.7332075492109067e-05,9.515007758632354e-07,0.0001326320892444,1.378560284683793e-05,3.6435435264726055e-06,pakistan
1.6223350055543116e-05,1.2622679241461153e-05,1.0838368126453066e-06,2.7943457655571243e-05,1.5123502667533957e-06,0.0001308329129855,1.4177717349788864e-05,4.077130594007012e-06,pakistan
3.347715476726139e-07,5.745763778224438e-07,3.122112140900694e-07,7.686964190471295e-05,7.204610821229233e-07,6.133172794161469e-06,2.445502514607834e-06,5.211417880643647e-07,pakistan
1.291436904425087e-06,0.0001030982122556,1.349186743588604e-07,2.996527769167787e-05,5.76552952075929e-05,5.007151180390524e-07,2.6976266109355635e-05,1.5139054661286338e-06,lithuania
2.448453704959622e-06,0.0001044488153882,1.2724539689309824e-06,3.097583359339682e-05,5.899790022098522e-05,1.6413287925297146e-06,2.828902854351017e-05,2.712486375567092e-06,lithuania
1.5600734403430345e-06,3.48001221424156e-06,1.183976182355369e-05,1.3406268918038255e-05,3.325487918404431e-08,1.8345383492086116e-06,2.8130691517197192e-08,1.8704769902841744e-06,lithuania
6.331794860339847e-06,8.17023563465407e-06,8.652207249673704e-06,1.2248574430465023e-06,4.131938655421789e-06,5.8588668320750265e-05,2.765754101218661e-06,7.981231454425645e-06,colombia
6.59232241556624e-06,8.289120506111366e-06,8.706697252010063e-06,1.3361586973055496e-06,4.203178526746046e-06,5.821594713985142e-05,2.8782460132049085e-06,8.020758954366787e-06,colombia
4.5687796226821616e-06,8.153388043582626e-07,3.203095128527891e-07,1.0711075721244757e-07,4.493941305087503e-07,7.702917276739747e-07,1.6006520825314291e-06,1.216724710316741e-06,colombia
1.689530000806344e-05,1.696061167102212e-06,1.6436604774675267e-06,6.459701688610535e-05,3.335969043782862e-06,0.0001476647961702,2.564063753831178e-07,8.311319213592208e-07,serbia
1.7183729326190943e-05,2.3551664566148297e-06,2.5100972353877638e-06,6.554726080914238e-05,3.946979848365115e-06,0.0001489597270552,1.0929767367425788e-06,1.593253787991927e-06,serbia
6.78174242404507e-07,6.594290779316503e-08,6.614907373148849e-07,2.960739101515696e-07,1.94451887039784e-06,5.886516863639303e-06,4.4940373929967763e-08,3.051379024715461e-06,serbia
5.479211023865144e-05,1.2163513089882122e-05,2.400425285109876e-07,2.5039450801148165e-06,5.830843714414849e-05,1.7999476028468877e-06,4.792334393488404e-06,5.1976757777918334e-05,usa
5.464337942345348e-05,1.2185088128985923e-05,2.6905337876876135e-07,2.5318416817441955e-06,5.8707015299963145e-05,1.8889777619909345e-06,4.822581166323262e-06,5.185439417118158e-05,usa
1.052829522267249e-05,1.1780057512062249e-05,2.873272673998292e-05,6.891668444739023e-06,5.736283537776282e-08,2.1754516946083785e-06,4.647474164013766e-06,4.3443329713104125e-06,usa
3.865056897154055e-06,1.2439316224490952e-06,6.905236357891667e-06,2.249323685396417e-06,7.159043637821784e-07,2.3807473467897654e-07,1.213387929166701e-06,8.574251839336184e-06,bosnia and herzegovina
3.8876871747669285e-06,1.250468343952657e-06,6.934667389563095e-06,2.23502350924073e-06,7.408871784400022e-07,2.6072941148718213e-07,1.2379269135470469e-06,8.584801134124212e-06,bosnia and herzegovina
1.478013094895608e-06,3.519404596482283e-08,7.213852716857425e-07,1.214087383804993e-07,2.023098164733926e-07,4.485267508156394e-07,9.652464901208605e-06,2.91151634389413e-06,bosnia and herzegovina
4.561214131488261e-06,4.371462512536e-05,7.926310762611878e-06,4.381480069557161e-06,2.9602196738518498e-06,1.1750555047583873e-06,2.727276472587814e-06,1.7013965483235269e-06,ethiopia
4.486040705030988e-06,4.378266862013767e-05,8.127794473290568e-06,4.508438514045686e-06,3.0613476243396697e-06,1.2578864325464074e-06,2.8644528755157394e-06,1.7195142053051787e-06,ethiopia
2.244100299573413e-07,5.307292355932458e-07,2.965101077491797e-06,3.545701654390552e-06,1.4027559412421564e-06,1.610427418293609e-07,5.334365360748312e-07,1.1777751749261307e-06,ethiopia
1.4993490877365543e-05,0.0001892585335361,1.2080228574801276e-05,1.4000310996261227e-06,5.10655485972602e-07,8.83547667349102e-05,1.5811878544621545e-06,3.0710792668077743e-06,israel
1.5912965722001173e-05,0.0001902963206823,1.2377398799979936e-05,2.140413953846426e-06,1.085484209652488e-06,8.910461129498961e-05,2.181288153792142e-06,3.870594750808861e-06,israel
3.652114105643592e-07,1.926318476711941e-05,6.628837004519e-08,1.1830199868875621e-07,9.300329225105456e-06,2.4185204821663617e-06,3.985231505762651e-06,4.261170029309146e-08,israel
8.609782650915188e-05,3.0065354413747283e-05,5.428127633764838e-05,0.0003000076052166,1.676566158882751e-06,5.876528705237662e-05,2.3826926139359027e-06,3.05077780636274e-05,usa
8.672137717144583e-05,3.160276472432322e-05,5.525009318761105e-05,0.0003034729141637,3.279437350686513e-06,6.017880696340224e-05,4.049272101728808e-06,3.198360091345049e-05,usa
1.840947905097884e-05,4.6095360915736686e-06,4.388806567081486e-06,3.138881477520082e-06,0.0002249839000689,4.564281709713866e-07,8.991804831858335e-06,4.389766731518925e-05,usa
1.4900109802646675e-05,3.4074544251624047e-05,1.1861217014439636e-05,0.0001226799672822,4.3442015112060144e-06,6.108252115800144e-06,3.650461749690601e-05,1.49521928974635e-05,usa
1.5770572981698126e-05,3.573552539569269e-05,1.2598556250529462e-05,0.0001216895970579,5.133203383397041e-06,7.026244966576112e-06,3.713200214981532e-05,1.5757123498046206e-05,usa
7.744894842563855e-06,1.2225185373094073e-05,5.272432100661598e-07,1.347162223791501e-05,7.38975694780423e-07,1.3027553960253858e-05,6.468401166054311e-07,2.056981508898354e-06,usa
2.4846254584885226e-05,0.0002274725946215,4.17131259186942e-06,1.5507310927329635e-05,1.8804457098087413e-05,1.9756630345080655e-07,2.4127373664479805e-05,2.517620828755138e-06,france
2.571271840632664e-05,0.0002285662984213,4.497632909982053e-06,1.626651351530844e-05,1.9809908492118604e-05,6.874303437383123e-07,2.484536656034645e-05,3.144967097536004e-06,france
9.442862350364116e-07,2.1309021171034784e-06,3.6007672525061823e-06,8.607507914084109e-07,9.034165469495507e-08,4.428044147094415e-08,1.7647839009992946e-05,3.3346387359150965e-06,france
0.0001107910511919,0.0002247806866726,4.62872284519867e-06,6.582466720704594e-06,5.071253706241484e-05,3.950399301926693e-05,1.4453404910740435e-05,5.243968040986332e-05,usa
0.0001115253083516,0.0002287639282928,6.132314028019791e-06,8.465609298281916e-06,5.161584247700063e-05,4.111041842197927e-05,1.6168419811201825e-05,5.4553040412182e-05,usa
2.530123611590814e-06,7.665012303635219e-05,2.056371325267881e-05,1.53261214638267e-06,1.2547292753332493e-07,7.252514190420404e-07,5.1438940948270565e-06,2.087128969464713e-07,usa
4.374651286670222e-06,2.5425450392362865e-05,9.916213071731232e-07,1.843318465382524e-06,5.302657008441294e-06,0.0001633635866901,1.1372608201170956e-05,1.0878236414255145e-05,morocco
4.483045776032557e-06,2.5550983423546066e-05,1.0733723722002853e-06,1.927556606898727e-06,5.356892359193941e-06,0.000163319630827,1.1405183957399737e-05,1.1028281887196057e-05,morocco
3.656929086791424e-06,8.859709430635335e-06,5.776524154641322e-07,1.0382862525569296e-08,9.707016380658044e-06,7.420424262142859e-06,6.898064679857012e-06,4.538750476886391e-06,morocco
6.613605184594467e-07,4.335887984574655e-07,1.0933788629297323e-06,1.6881833907851245e-06,2.684792872057409e-05,6.559959427841757e-08,6.091366692840914e-08,3.611116061735381e-06,brazil
1.34722417391687e-06,1.1268618964364416e-06,1.8557738776961667e-06,2.2855496294401097e-06,2.793169535373978e-05,6.825006246017041e-07,6.997692169536721e-07,4.242989354324156e-06,brazil
1.3312429116442128e-06,5.1885159157868425e-08,1.5945886489414388e-05,2.427242674661906e-06,5.614976406146157e-07,1.1524851403323404e-06,1.3066956219600157e-08,3.515101412605418e-07,brazil
5.381025049898136e-07,4.4319526438918046e-05,2.563125887227887e-06,1.0454528164040008e-05,3.7677485263154737e-07,4.235089856338715e-06,6.552496091550017e-06,5.492754904431457e-07,sweden
5.686938045312801e-07,4.4339287979791926e-05,2.532608077578206e-06,1.0467647165821942e-05,3.896874523285965e-07,4.23051956184396e-06,6.537369604273529e-06,5.624588179851037e-07,sweden
3.109050559011852e-07,2.888134435586227e-07,5.971641265811898e-08,1.4364932311160196e-06,1.4091859413791937e-05,3.182552304502738e-07,2.027494139493689e-06,1.09569453365285e-06,sweden
2.7752186338297085e-07,4.809253751218926e-06,2.965815714322828e-05,4.0539613542570745e-05,2.0624738349438534e-06,2.315715369276967e-07,3.853150040778657e-06,8.698268504403028e-07,moldova
4.908979274371524e-07,5.052899422307113e-06,2.9795275246915556e-05,4.085081059819892e-05,2.360643295726255e-06,4.529450008129889e-07,4.0605304674534125e-06,1.0823479031930212e-06,moldova
3.5733614735139135e-07,1.3343602767077248e-06,3.793001973189865e-07,1.220692837102704e-05,8.955301862049611e-06,1.1634295145978565e-08,1.6767488653170568e-06,5.267772172956638e-07,moldova
1.2145189723171475e-06,2.2049782815132403e-05,1.9428121809211075e-05,8.989936492292836e-05,6.998163674962631e-05,1.7141963099544916e-05,3.1873024731223204e-06,5.149820855584508e-07,romanian
1.2441462345165142e-06,2.2238258793304816e-05,1.9378668603593405e-05,9.003687808904728e-05,6.995340813951768e-05,1.7125587001112553e-05,3.248516810864987e-06,5.355391778099197e-07,romanian
1.0155879535164124e-07,1.985906715478978e-06,1.3827010277551737e-05,4.222022907166999e-05,3.4475539933534426e-08,4.2125769355077815e-05,1.8891497723295225e-06,2.69054898072835e-06,romanian
4.932133814815e-06,7.963261968822252e-06,4.097332285548374e-05,2.35550582528223e-05,1.426959869892661e-05,4.9009839614421916e-08,5.0275790766227684e-08,1.0433184196507807e-06,usa
4.9879832933660925e-06,8.025056853702524e-06,4.1003361611109925e-05,2.3542981465529416e-05,1.435227437085907e-05,1.2170082172653446e-07,1.1715738121422981e-07,1.0779053291400711e-06,usa
3.468599214425352e-07,6.545248088139892e-07,4.8579981793411164e-06,1.188593936356799e-05,7.235047369603109e-08,1.6146206777181184e-07,1.0912474338684093e-07,2.916407091971812e-07,usa
4.314297132011978e-06,4.301876965555754e-07,1.580813632416671e-06,4.831867299602551e-05,1.7983535668188805e-05,0.0001287924632589,9.988728315675232e-06,2.366536875196904e-05,russia
4.801264638785834e-06,6.74147799757747e-07,1.7840145219363505e-06,4.870494467135173e-05,1.7918784041205542e-05,0.0001285493782247,1.0237736961749549e-05,2.4288006023395218e-05,russia
9.305734456846725e-06,4.815137931899154e-07,3.195268748030031e-06,8.700562951722312e-06,3.64114542277565e-07,1.8019430638292283e-05,5.98098729431755e-06,4.716262447605298e-05,russia
1.869095841023384e-05,5.905936574883421e-07,2.8550089552682237e-06,7.223112845243712e-05,0.0001584700586644,2.175374312183844e-05,0.0001615710055309,1.806439689281305e-06,pakistan
1.8742387057758536e-05,6.196998348430711e-07,2.885419481358877e-06,7.260782128212962e-05,0.0001582217988857,2.1829780220322507e-05,0.0001615317533355,1.871543117744756e-06,pakistan
4.316414916507633e-06,8.626023831905289e-08,5.21639364289346e-05,2.2358152346275299e-07,2.409140301025409e-07,9.456367945786151e-07,2.6492875621633773e-05,1.577466950731522e-05,pakistan
1.4372970707113806e-07,9.430434574139177e-08,5.355371047189676e-07,2.4484338720612453e-07,1.118511092537943e-06,9.466669052569707e-08,7.899657579961164e-08,6.635544545002111e-08,philippines
1.7133398433059218e-07,1.2404346536644677e-07,5.539036377272328e-07,2.641441232473402e-07,1.154562778809864e-06,1.1120511239103533e-07,1.1322802008954469e-07,9.782171741979565e-08,philippines
1.6925283205900837e-08,1.226327513225132e-08,4.0058417280579926e-08,1.1558983650654972e-08,1.7307069058937084e-06,1.6651475720441726e-08,4.392858011578708e-08,3.093531733483441e-08,philippines
